delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
212.50854431711022,17.828039462053525,42.35704630474167,15.09609874426415,3.8497651581191894,0.457965978757117,0.4409854965883058,0.5027175727504574,2.0249406068434572,2.1862892386481727,892.8619342791217,16.9442196531705,40.56006644357345,14.540151766812473,3.6715018408344653,1402.6445965782757,18.476770530823106,40.651915968180404,16.32207077400669,4.062361134727923,520.8071537652611,18.20132694787476,36.804588206118396,16.153374646880252,4.210051916354793,0.9768624760774232,0.8121569229931289,0.9444805807311227,2.87318147562579,1.3368556421206865,0.6171301848739886,0.1183058650610632,0.04926366910534398,0.08775550218182022,0.2511430106628846,2
91.6398568210859,19.964896167059074,35.50804234159483,14.758019718398408,3.4522004767150465,0.7021488383836384,0.591756882755781,0.525638673008888,2.1406376114664063,2.159455330228974,373.48512423949734,17.646225525929342,36.95226146208384,14.272096905683998,3.254392946652747,453.47908263526665,21.600686180833314,36.89305411691533,16.06878269823325,3.7217947202655397,106.25457748936962,17.98736825842485,28.675963669036413,15.026504883537973,3.9989740798080735,1.0176452441271675,1.0729957111205175,0.9507213081694724,3.1743941234854494,1.6355638963505919,1.3055060217383634,0.2052484854881016,0.060020072445250115,0.08892117276595954,0.25644631350321895,2
1548.9921323044102,20.97692392996907,9.100536346225805,10.71980915267741,4.184934448135664,0.3583870241284964,0.3546106508024205,0.41078564839159437,1.5120199423752956,1.5479668470995063,3080.691794514122,23.53384716007531,8.842518200762477,11.143319787081236,4.349201078824544,2653.657388501854,25.556931613659607,10.026474782492137,12.333584883713309,4.6212323371637485,1148.2576988988478,20.143472940286014,9.310233851255918,13.028715160048838,5.352988077255474,1.7652378826419046,1.0589298247159142,0.8985175415604332,2.49324024403439,1.290825233494691,1.0880950679824815,0.08160309381315295,0.0735803368365422,0.1209164730873825,0.2535124896096007,3
1158.2278637781728,23.53605187300664,9.795901042704836,11.947695514001925,4.916112233430138,0.8014758885375834,0.5718215348761246,0.6800097404447122,2.231871029812218,1.7969658263318091,2164.328208772427,40.95139773659032,9.245036027725885,12.038297261562866,4.55000152673473,1866.2087346632322,41.33645544258303,9.896679346031842,13.793035860167208,4.962649981591758,935.9957221820173,23.398858764318902,9.677126240401705,15.704455959127163,9.948424836353576,1.315995473132273,1.1100331180933396,0.9592746412469801,2.9158821852402808,1.476907835403553,1.1269779298579863,0.17830313611829823,0.09181121082007351,0.1296701541989891,0.2561332708508503,3
1114.025539326417,25.62980892369263,9.521673266078322,11.668730642768534,4.380119444350954,2.2662763061689093,1.4432995224427545,1.1478543269934272,3.334285170223406,1.7134283951741212,2268.077990693882,32.063808222133204,8.642154822852632,11.789459994556715,4.105646588095564,2035.5184444915456,36.11939909780318,11.030974363987621,14.457662588908882,4.602652786151871,953.0432621948856,27.354226574619325,9.947139660934322,13.921293710556482,4.958346607939097,1.6167822671907472,1.1975133191049094,0.8992477389367554,2.7557651397184992,1.360508572355555,8.893340743449098,0.8886197932819982,0.15532804849832776,0.15193346317808404,0.2537550956253219,3
349.9834028915851,33.689267813312476,13.864178887892056,17.06700623154747,5.83911648003642,0.8697575101564365,0.6165756650857027,0.7117090543790099,2.1253688780571562,1.4896868424717353,680.259170488439,43.60481781721048,15.026147699152764,20.94528193792456,7.042653178806452,2157.399175395324,117.02581630963772,39.8580002020412,31.763367134670276,8.035613203715576,340.2217440292732,32.400984541373134,14.401693145402966,19.042971633788056,6.64409274575628,0.9703039251789483,0.8810303166749083,0.8307636162301785,2.504171698108113,1.2678255532061764,0.32457739012862435,0.17031055110387136,0.13772952852030707,0.10283526409527237,0.24689089707660825,1
161.6615755253541,26.429421458838593,14.85451178790136,17.19771422424959,5.30999588520045,0.8584826542943688,0.6619954792894079,0.5854071487016504,2.061675544274351,1.4354535239021968,706.3452350446244,39.727833447404265,16.29850543755927,21.013041939341697,6.501637043944283,1531.107212443167,95.92908889135573,34.84843820172256,33.881668451309736,7.51762076403531,174.19728856949877,25.734429367068874,14.69562827246291,18.997467630894892,6.459208242467401,0.9562568209640623,0.856187941734682,0.8555536507506333,2.5915288576621873,1.4192023381161254,0.6711651924510248,0.18928914636047378,0.13154842447415033,0.09927096278072824,0.24983082940028875,1
104.65790176591169,30.500990653330227,11.624310194962447,16.124923769004194,5.257250197549092,0.750905571061107,0.519043115257938,0.41554530273618095,1.7441167889340157,1.5109566956943539,388.45989946836227,40.94105191703647,12.791806346587618,18.621989392294292,6.072591336952017,542.2443294763233,51.70464821570411,15.525130559603172,21.47242539228623,6.817649188989824,112.52071090058722,27.844015044532906,12.524200142859534,18.76921300872488,6.240479580373805,0.9610672395475898,1.0093381840891258,0.9830117259641806,2.8760813505964786,1.4439143392222058,1.0228574670791262,0.2519331674075398,0.1358560017862257,0.10264753572709771,0.24882389634324356,1
771.8212167796378,29.46206734300381,178.16209996870884,30.992601588061238,3.538519431877233,0.7211882202338918,0.6071731187576175,0.6393020589399893,2.0603569178154046,1.3710275702765577,731.7799840976577,31.218590838879074,193.99194073592216,32.62736878084272,4.066628312369822,1377.6759255786465,46.78110932654508,223.569997133931,38.87601818002123,4.345324516278696,742.5113792891513,26.478462005593485,175.54997786312668,33.57098888833157,4.405785281153537,1.075661774721403,0.9443699151746261,0.9196371252966685,2.945474915485662,1.454097133126706,0.5690857218633528,0.08614010505356391,0.03049646471988497,0.06726039684906536,0.25792002261572167,2
460.8685953235389,23.204527931459257,230.86012940556492,36.9661814727673,3.544286985061341,0.6533008637094365,0.5516234476994217,0.48345472742711687,1.677515983502764,0.9674282570981857,533.7386929779345,26.665618813927964,254.68677816168253,40.31787227909575,4.121590244968832,831.9121027580275,33.538601141345715,281.76018004914465,46.20079569908257,4.414288643132073,383.92498093598175,21.72172490575264,216.55615171300425,38.54504489322124,4.255608090504173,1.028624591561747,0.9856196816062816,0.9776136614130363,2.8029607371779335,1.4796067849487435,0.20375248055850445,0.054431371447020455,0.029540422994218357,0.06650787132761822,0.26108605175483396,2
740.6500236826001,21.913994123951483,143.3569454794664,36.45938498963695,3.4131987147411986,0.8752374891258247,0.5947970987532816,0.5592798161250049,1.7486320134376512,1.0176218545071245,3408.7480390125074,44.43843994885697,169.24186644828316,43.97364606594292,4.0732891541435645,1482.0444525769265,41.057907550309665,183.46899858257444,48.02295811305316,4.269151894621901,2910.7851025951218,26.697343254104833,144.9920855940639,38.395079931964936,4.194978804982253,2.5894254798728733,0.9635454594663685,0.9799220555839359,3.023108450399755,1.57219872599988,0.1396722271985632,0.08360717662791692,0.04806157876329055,0.06841508496549818,0.25515738984592223,2
227.18227934399494,28.287227594598964,13.740027732002954,16.248314085429634,4.757719167096735,1.2708676577983538,0.6035076242945909,0.6627758190696252,1.7724399984532624,1.2149405632387182,903.4946105826592,46.52544183804528,16.312105630288187,21.19291392984026,5.949921741974759,636.7781695263052,58.84639916477805,18.814680323479244,23.354523737942234,6.368372252488999,120.39622785357452,28.735072194287497,15.014042753875858,18.579764885214583,5.749841414481374,1.0812331275740907,0.9710807442896201,0.9669243762360011,2.933240884182951,1.4904885103391015,2.524095969463923,0.43418029780602724,0.16608516376870505,0.10028842108610483,0.258133449768287,3
114.56848859718889,23.38043717283513,20.060103623227114,16.610190406848577,3.868444974428939,1.1532709219491437,0.5488841437740051,0.5478973051878115,1.504508645849402,1.041983885083723,442.61408213081523,37.18297271130503,23.730338154125945,20.645588719977358,5.094746469241552,352.0473527448525,44.54940295335882,26.153083635555518,22.28188596977286,5.585521335951348,126.81354795570249,23.379689151738756,20.221349793260963,18.857613837313203,5.008844137557268,0.8939856147744116,0.9673935181389258,0.9329358746891911,2.832303382533174,1.589034102375903,0.5937803631332199,0.1399856203925351,0.11833620477260634,0.09690698043780828,0.25177548334118033,3
114.26131983910005,25.503755469449274,14.756999682346807,16.416801909541867,5.244146302119134,0.8467601409502831,0.8230612387502368,0.5381277904176752,1.705847382152846,1.1393828923813478,430.3286311490184,39.40115381948926,17.92685858841934,21.52660151676246,6.464384370674773,402.2408526878819,50.60869683751106,20.812736253277553,23.73987146505898,6.931063815705658,114.6013834935296,24.319685762891936,15.672249444092015,20.841495328103747,7.683204364809508,0.9675843504387808,0.9415941572945691,0.9527204149110725,2.976103201918303,1.475651977941224,1.3789361616688827,0.2299931773932837,0.13639242486791878,0.09214750016325968,0.25509558489739287,3
32.22310688801231,8.432133690169756,3.4062820346037945,4.282475386192144,1.699537102649244,0.24707361777904674,0.27445306492346616,0.2622790165176521,1.1068234891398179,0.9815959684276607,221.58876556947664,39.941431323756724,8.956477095790717,11.926692872911547,4.05618258131777,271.66484847355963,44.53872267269203,11.336698885505598,13.757363366805073,4.308412297609567,69.63216088624361,20.445807539850932,9.870755146775942,12.052302036923553,4.642341652852889,0.6199167135487215,0.179599354521487,0.11759383224168199,0.33525822139644784,0.18313018946404439,0.5136838762461263,0.2178526705839679,0.07513635947327821,0.14620869665534889,0.2535345328827507,1
54.141079638914135,6.632377883538484,2.812311668329974,3.5787433661891046,1.5341725189311282,0.2605016118316331,0.2579877904824095,0.252318632522721,1.025823319242801,0.9183666173498002,187.89023217032826,25.87333420572388,7.795098390077095,11.988596195878783,4.072700058113995,305.40245648412116,36.58856559239956,10.94575685260822,13.636469658538514,4.411509489514246,56.98358104326259,16.218735584174677,8.625043913139983,12.108229389403075,4.543617116904901,0.7062421672563808,0.2965630078742096,0.2303763787929436,0.6331181693577838,0.34515462850098644,0.11318278082342884,0.14681350049045436,0.06071718904012212,0.1418687156931502,0.24569461764800313,1
118.8532192078864,7.709480103653073,2.718965983238014,3.777147372034732,1.6480934561279987,0.25938266771191354,0.2648005962531743,0.27054901817912347,1.0548824865626358,0.9497204462715548,233.4833212092355,35.652617586845466,8.986231182123664,12.378317408082873,4.356200462271198,348.1770356644594,41.36859475558059,10.319746208484705,14.859068574284253,4.811541940666005,96.91979959680438,19.011333147822636,9.23448853039825,13.717962292966279,5.478593847982813,0.4931385875146287,0.2991961315370829,0.24835991026305654,0.7199092742118516,0.4418867030485017,0.5756604506557362,0.22812831218454827,0.06632127609153937,0.13154560223851025,0.24512558680149185,1
77.12330362319317,4.604455394812136,10.34029469895363,3.5709766248983987,1.204915481417243,0.22864857242893274,0.2636562308754496,0.25839111555786287,1.07654069637762,1.09718491994206,87.99912607955191,16.462817702524532,66.9289419530314,16.88402698494442,3.7335604032315914,111.75115185044105,21.964284530054076,65.72183932445395,19.445222733626636,3.7954851145059902,41.52285023967583,17.34710946910549,65.77383158065666,20.03445495389925,4.302419143945838,0.7707212272075864,0.7428326831524792,0.7087890428690746,2.0732146070468533,1.1008217474778001,0.05299293555366158,0.08510416265186567,0.04383506770907955,0.11801318953412808,0.24415333885737503,2
43.517661481304174,3.1947924437954254,5.1976901488146865,3.305984160211089,1.0514796950327292,0.25384360776660153,0.27797115724389543,0.29985204081708833,1.4532855377708978,1.4348411966487626,60.045166474989294,21.034100683684482,38.32992814647616,20.87842814746401,3.4793774077363606,119.47402562316141,25.154052238196133,37.42283130304952,22.693734603793764,3.7489795902060523,47.55972423891233,15.520390827839739,32.783809297273464,21.264775334040234,4.060779170203755,0.7500355886119956,0.5801404709827978,0.4551605586969961,1.3678411490074776,0.7552926989935612,0.05666528468819493,0.07413082650742941,0.039060825450415504,0.08709498841842855,0.24784659141866458,2
27.0856073263089,3.280513992269782,3.9328506828874965,2.6944544828017025,1.0779564340851018,0.3512000000246614,0.312749430182078,0.3320012891250175,1.6317920280391718,1.7620286439731483,82.89344089856624,31.232405583367328,33.56398242050909,16.849346787502167,3.517357499636953,95.55853498376374,38.68228362594833,33.28934619189723,18.263836137450166,3.478534471896915,44.289636531541255,22.878708258519126,26.17940447881059,17.49093104574328,3.9509653420604782,0.8163046147626073,0.6749557257148924,0.6000824290811206,1.8196880260897903,0.9453108509405486,0.6420425515064607,0.14782399999547302,0.03356264197410111,0.08317697120676579,0.24923457223653978,2
9.173658598055221,1.6914499355993395,0.46103849697668997,1.1605975760682916,0.9982460689628753,0.2908207793114649,0.31249640526926303,0.32191885332640735,1.5817399341929457,1.7277878242348004,182.57053505515955,44.806637783807794,14.587728292370162,12.324302136502979,3.3625780403601757,270.70957544274364,57.98034611130098,17.803993947279913,16.381661952485334,3.300981686794868,170.12640077608694,77.11306175773254,17.767559243431094,16.69385108853965,3.616908190621384,0.9206187323304785,0.869226471794863,0.8537804461693654,2.741630660007373,1.3539296236086833,0.03736692528509222,0.06767850640851666,0.028383856935725357,0.07714823778742459,0.2533210628893679,3
7.2873196299905985,1.0272338596772748,0.40552389785126863,1.1356246250726012,1.0212839143233436,0.25165148232553414,0.32442816492186255,0.3197417485656239,1.6169711342154605,1.6474207295895031,510.095142033205,188.84408721558717,139.11882559181876,349.4661029838504,135.86071912264836,299.8655050466944,51.59187090219815,18.30571016431736,15.86763916444065,2.838667380448242,157.31764545412332,51.257366576329105,17.904013476909395,15.973485004717752,3.5301135300343054,1.1686761036195787,0.9736693758283228,0.9860396699252306,3.0084330046626646,1.449773113691908,0.06898957717280692,0.05531208535395628,0.030901815061828642,0.07366770035983564,0.2512327555129874,3
