delta,theta,alpha,beta,gamma,state
26.94286667215153,7.061530999143575,10.382475539960302,14.131957867155307,4.729634784472459,2
18.930521122540945,3.5659626085861644,6.9295895149954285,6.769935244115839,1.8761199091358887,2
252.91564579291475,96.55976365280995,71.827326799374,115.4098325870832,19.079573379100726,2
151.31777736213178,62.386658801350485,55.10671598480077,115.261696222289,40.026085349102566,3
28.840776847037162,7.372650947757305,8.081430319741107,8.194088944425886,1.9945304610842907,3
25.676961431943447,9.161666191689642,6.787936298729661,8.28489560029077,2.2182421665696634,3
53.675419862791486,9.281828694824101,6.434996523749148,7.5009593988398064,2.2308121003172974,1
68.07472656473577,11.805064699029586,6.327241197434255,7.640633879653142,2.1173682499193878,1
62.591806987828704,10.796456525739032,7.240315895746779,8.532332021412968,2.1293364639840586,1
27.998114193123953,8.175884589753185,12.952428650758069,10.462571242101381,2.066410491684953,2
26.42527198825374,8.11059277154212,11.49573446383167,10.017868600590614,2.165680711228134,2
40.84067245698394,10.528914439589176,13.296733111810022,11.604110726485478,2.1616058018526734,2
33.78206447458577,10.178808025732785,11.757147467850674,12.139665615724475,2.246674208719728,3
38.03147013762032,9.014861475828273,13.102539859818787,11.540805488146303,2.252224884841778,3
31.083724503842085,8.94704996729945,12.961368063673739,12.424865178212874,2.2278386993847876,3
1573.5425157857248,11.462028400343376,5.446543051563412,7.013100046974606,2.4880943431349607,1
1445.5072515989173,10.432623021011132,5.634967360035861,7.045835640996012,2.628077226260409,1
1125.1410463713703,9.940231425887223,4.751839462040535,6.60669042402825,2.565589840901974,1
934.2493847356961,12.614659443729902,6.298090549665741,7.827798481462991,2.683059553024989,2
893.9338232309534,11.981702858710952,6.526719578182,7.833141302150636,2.304022328828122,2
1127.298091277895,11.438134211889192,7.736511298666684,8.048638719334956,2.3954709134945955,2
967.5257503886373,10.215931529005719,4.919115891560249,5.536911033204024,2.212454220364842,3
885.4773415195906,12.118955718894634,6.434542993278209,9.852648711916178,2.5668066539242456,3
1018.3101142375119,20.457119939829948,15.056082587666616,11.77392367195331,3.088804305880965,3
40.43253134529001,3.508360095362942,3.484223497459804,4.857746251912251,1.9273698437980995,1
21.642245180106833,4.821069587442977,3.860450978448408,5.698666940298234,2.16176462004191,1
96.11311382007514,8.484295222392317,4.334946803716414,5.186648690664304,1.628819112789049,1
14.871036859841256,2.3934211309158124,7.9642141277222995,5.431351342646136,1.8171801427828658,2
18.648656853739237,2.4732810133873775,6.698492933878856,4.857333599632811,1.7414319483707128,2
55.83795963966401,3.216853623510118,8.092823899864172,5.295003026080558,1.8641550892134924,2
48.99817003717091,5.0838480233134655,5.648168208986927,5.46457165601814,1.8843138970474007,3
29.240075260213114,5.871680837807832,6.128088999187143,6.3025392266518745,2.131031271963128,3
74.24198850289378,6.333346251628811,6.986533684022374,6.110668125166134,2.016183793218259,3
23.196309679178583,6.978728012589991,4.129611992723974,5.987023392607798,2.008281219005582,1
36.46044051276251,8.815617161635831,5.594393553201802,5.8205944508988505,2.0392472106605086,1
34.65834676558639,7.897807062819875,4.99057149796679,5.86544880034542,2.0258311358917465,1
24.847648773040174,3.492871416203032,7.434955867313745,6.762975858688829,2.0598452600855004,2
23.6739540187443,3.12619855299439,9.464698810321488,7.537238199295118,1.847284952417126,2
27.521603335745247,2.917812610024924,6.243523581716974,5.980551843111185,1.7874742340913614,2
17.821377233611756,2.7528086360703314,6.0340296144468875,5.731117175007391,1.9233226047585859,3
17.163611763053026,2.817627197414146,6.5196640201972755,5.77453172190422,1.9526667852202633,3
18.738170364335346,3.366805364216436,6.013153111120857,6.075774226691043,1.9417806388189796,3
64.80230938254053,5.931512400110082,5.098215149054695,4.981345736300973,1.3259285372960936,1
40.750485143055826,5.300730099287568,4.5915613599004335,5.163932819038867,1.382945106567207,1
96.37956298593922,7.259489366561696,5.15021364863998,5.81948311803387,1.6455769433841703,1
83.37308189681275,5.55921942073372,6.801986314937214,6.0733143270805,1.9605578233982908,2
177.0042026337683,7.9901255907162145,9.963406202539673,7.503490815668765,1.8734212060019064,2
5293.967626640837,73.247950788755,12.36286971800233,7.718564416197167,1.8534033594575736,2
128.32040220996575,8.454858319632557,10.514345795417508,8.094946376318191,1.801643221514449,3
39.1652645693345,6.521572471441333,9.87961299355288,7.875224819948385,1.9388167780552716,3
34.1148988987742,7.251787306268107,6.960693729854973,6.957834481112373,1.8909754712715179,3
41.26976258435953,10.112029360281234,20.197474511244586,9.155315415125864,2.5009216191127046,1
57.0143307725043,9.165986916581712,8.336752836314938,9.02506193769625,2.69091012739341,1
31.795744015915602,6.80911363039758,13.930426417390915,8.697924514760281,2.6586609312508873,1
38.19609653675027,13.51364703317249,37.35102166533932,9.128454519407239,2.6810071227512253,2
34.57592520019145,14.565851158605543,21.33629282010528,8.028115434768043,2.637393058199918,2
36.90238608313871,12.245511883532044,16.199452188472826,7.4403204538919026,2.459387083873546,2
30.064692069063614,17.605729150562475,76.76806047708327,14.03361645863285,3.081631949079356,3
28.54800608489767,16.627365116745917,63.784045511427436,14.307977007047583,3.3951753042292827,3
31.969368713031134,12.529280922031397,71.1532532821901,12.622074875060406,3.478628024413964,3
26.876479091853035,9.497190643653774,21.544171979108576,7.227749545820707,2.020277011815623,1
30.1451953669926,9.086603527958735,16.772503499374867,7.400929973109266,2.55571701599669,1
29.36894384081559,7.872754874611662,26.47521591639666,7.2854709145708485,2.195452931916395,1
27.8249672881047,20.795614488173857,39.109049930629865,7.310094507656964,1.9103723914713162,2
31.90252905436145,14.443468046532931,36.582346661893105,7.713294625901395,1.997071456333684,2
24.065490424229466,12.720664876318516,27.472600693565717,6.384391975962014,1.8725721216504476,2
28.671485044253988,12.384294938595401,20.836109818766936,7.0932187378243,2.369591400432917,3
23.099683864585657,12.224883693534228,32.2288188670138,7.3458196991862135,1.9367871803826902,3
27.45903222740408,16.025504505830824,63.343445759608485,11.245922708367848,2.13145459723485,3
1446.8690347510037,567.9288679716635,255.815935940376,342.294848863913,91.236524729522,1
1117.6939690841052,65.39551624179057,47.49960042468416,26.871252858894675,4.963422052192019,1
247.95770733823377,16.779217840386472,33.138643381084435,14.243943187481346,3.3867456503795914,1
64.53316975301517,18.60670804637291,22.85384489047162,12.867202544041847,3.4678806828857613,2
47.911227837496156,12.88570316089108,20.549351530122188,6.812989811556538,2.219591678960782,2
105.21090340747891,20.458484503348792,37.04926809042175,14.476482543861973,3.17861978673721,2
82.02411809262662,19.519312455302856,61.00145911582276,18.71009710770495,4.072578194114173,3
33.52690012456786,16.506274882926817,66.20462645259283,12.735412040924887,2.4800628087500365,3
355.30545269290513,28.031136164912663,62.031422602777816,20.83670844411911,4.276926681812758,3
52.298073594414575,6.119587544877197,27.364422453774708,5.855063688708365,1.7380097923135187,1
170.51213193990412,10.390344101227646,22.894367935945862,8.519725316398784,2.4409647665302447,1
91.75374090285113,9.390717749319201,17.716659766936473,6.9813502618722065,2.081523317436901,1
210.12636146341418,26.343863699574257,47.81859356112632,19.911279360110157,4.900330436107341,2
273.70840039268654,30.29284686771382,59.19013281282303,14.503247023056646,3.348066752993025,2
173.9381682347992,26.567247345427845,50.68780171617654,11.796787642474289,3.496158175879548,2
50.569815307329236,8.790290855193323,53.356372715345735,9.706307146432579,2.911741330386675,3
100.10115746256696,9.591424304451724,46.14915783378446,7.28548031248842,2.2376988317238014,3
81.88387556961543,11.768752270670714,44.27859217186648,10.629732131927454,3.559253971793472,3
140.18816892709825,9.839810701401909,33.57152551062687,6.808366356626842,2.298076279025007,1
30.3024669550495,7.9693792786509405,26.04535631556406,6.62917141627394,2.295671644533076,1
38.830919334840864,9.951309287441315,22.606679925308804,7.037739392723669,2.083748275730602,1
156.3418300927142,13.705502133744595,78.67722351487203,11.200546532789822,2.6466121283724595,2
31.384688805849837,12.319739555832538,102.52857711515955,11.091642566325643,2.079522883157461,2
30.772068318248518,13.025644887133822,117.87261015652103,13.289062319145007,3.128015429217159,2
36.96232825721896,13.620861394085995,101.44498393577172,10.303066742154712,2.46569586576272,3
30.682924243432282,9.718447537019726,52.836944208131804,10.576992095418538,2.803820279516144,3
42.868072853137576,12.33487024425154,91.18129847297868,9.82086497401585,2.602461647780371,3
80.09690110504681,4.240120216332325,2.789376698207941,3.3499173148820622,1.2251803120469749,1
136.58082830386115,4.640059527045148,2.7201902091928214,3.9789955293511263,2.0326381747335915,1
48.093675827395565,3.316083972312043,2.5478050395821357,3.0171968944671965,1.1778573006773598,1
26.275409243646944,3.397102169515304,3.84952746881794,4.022129226912276,1.618866951187693,2
48.886878583366936,2.932011261635739,3.819387924931372,2.97383940775086,1.1050022070131602,2
15.58555391515952,3.353481733135448,2.852714348579152,2.815931542588093,1.0659942511083138,2
86.63597212645081,8.635757130413516,8.136785766392974,3.0306808609772093,1.045038993443131,3
20.15200204927419,10.875563568571534,8.953538428130688,5.292526995707676,1.4103461710317684,3
11.365519301601086,5.2144090573811885,7.768820434784968,2.7169567220699182,1.0496090835278158,3
30.708555860132876,4.550021113775486,3.5480667679242806,3.857416234397582,2.279686887078664,1
483.1524855019831,177.6010648211019,104.7592601783014,123.81242792291059,40.572743789152504,1
81.16783094083662,27.833584574435015,23.658332980924676,38.572669462773575,12.15785413534277,1
24.067652085840646,19.93102621182807,21.360630964079533,24.85797284426185,11.19770979825732,2
15.565439805190454,13.897174400195293,14.592067584980247,8.64433099669454,3.322276747875971,2
32.572163138359144,22.622084668791516,24.06767537132868,43.31579732141309,21.781828622692988,2
36.260984598494,11.174731618848046,11.26601318444463,4.4231075853625335,2.1439434194999527,3
103.16315324853791,101.13524811843577,109.13356576216054,326.04143829270015,151.62327743317033,3
21.810096337580557,9.311268243630968,12.889615052216993,4.195962024905578,2.0775683198289703,3
235.2205884811277,8.782359402425092,5.8263267159445595,7.021662354287116,2.760411427607324,1
373.77321236592144,7.19449244010377,4.736767994792782,6.043397177123472,2.4973612957247653,1
454.9912247956551,6.505007235088986,4.289090115587026,5.687017112802033,2.325383728333833,1
165.35052066607187,6.3936666088350815,40.1566547313915,7.436623784464079,2.3487067133793498,2
158.05678785701352,6.330691881539084,25.952351444510636,8.257654778111146,2.5523559607103374,2
82.70882668625968,5.569498200203784,25.825578903535114,7.937764006653916,2.451857771496827,2
557.5809964460215,6.908934105554925,4.547835285308538,5.532373148941112,2.7316061389074715,3
356.0583731647748,9.239247341844044,4.1994676124022,5.960234779233076,2.7364783958365604,3
379.2618966151474,8.32229259562899,4.3709887831269985,5.96210158980886,2.7436037398345294,3
39.55037298179923,6.9445302249736045,3.718478321629224,4.270152969758742,1.6824000586666725,1
150.83068408001859,26.89411515323313,12.29537283946597,9.1751863449702,2.3798524114636184,1
66.79800281556835,7.351443023682216,6.110303120838542,4.982534875211688,1.9175494450145125,1
35.67305920264664,25.07086626760824,24.52123475402243,4.867022243693485,1.3451301021654531,2
66.9791015497549,24.50641321107024,24.8667238281919,9.689118171700573,2.638148468813088,2
24.827081899615298,13.546744246417205,11.600982325609445,4.092221645742617,1.2161464807172997,2
321.65696832850284,15.560470837337796,13.570437724378284,4.449622133842179,1.4623539299926416,3
16.51152866716412,8.661896094847325,18.81412665315903,4.157034586508089,1.2836215330447678,3
24.595824923716798,14.79783840698023,16.273468233892018,4.490291908718723,1.3804832167319063,3
27.934170119376216,4.8723257221179495,4.125881574673963,3.8961857589293523,1.9488744151899475,1
74.5849151176829,5.602851604565609,6.767798913243983,4.865059011420396,2.45987126229383,1
69.28697514359342,4.972532548789248,5.868709345689043,4.042277452939579,1.7839484561947045,1
31.53562345385414,18.3343112717357,18.270276846140078,5.84859314189978,2.1841094806315504,2
24.180608830447987,10.782800153331241,13.292595446674078,4.973860080430908,2.3290000039147243,2
24.134744962023504,14.70226035215929,24.537241671793005,5.332179146851855,2.085767369590937,2
37.157360635595204,26.305735505796115,25.601973594445347,6.843513221084421,2.3560635984889333,3
37.394274767008916,17.69825997733873,22.637141931637927,5.504635149666818,2.163984090770272,3
31.13624078564206,16.126682689079832,25.944876799381454,6.845255982270304,2.711566969730277,3
16.863657819751094,4.430635201071959,3.8247471856647297,4.933792140282645,2.054506292030684,1
14.442116117203124,4.05332058396583,4.436525910541971,4.5301232873085775,2.0428250640403665,1
11.779092298664855,9.248140141519059,8.549552890949533,4.849660974870915,2.139123615243346,1
11.551567736720994,11.666751926883702,14.10483824351505,5.505183731855951,1.9943854735373474,2
13.060006989909157,16.238138841520843,19.912069264821508,6.101574892946695,2.1288119118294277,2
19.562976431975088,14.733984626691598,20.074286397456607,6.283366084172864,2.3064886274049012,2
19.112289116983973,16.664043290234105,22.57567713445568,6.21270799952163,2.237563860448968,3
14.978602500432668,16.71207268435659,23.838557630408275,6.267386245904702,2.438253872952623,3
14.255397108691158,19.84717176607665,22.579935064698716,6.020536278621004,2.1885613542499103,3
50.07646328136805,5.313601379365827,4.558746608170166,5.234761288779545,2.5168849573120493,1
87.87781491843408,18.362375534650567,14.331240733523114,18.13023578171219,3.4692824462184118,1
79.63854209884742,8.500004931141115,7.184243431278774,8.199994389328538,3.5200517410452496,1
263.92184525703755,88.59256673056717,76.76104936023533,173.1478248450096,73.65220671530037,2
71.38678356803106,24.617478198087344,23.079859612317797,22.93028492110642,6.4789267190481095,2
281.3202493937858,39.40678623742406,39.886935566854774,36.45691127762641,9.957827099984193,2
93.9748849654666,32.626879766821084,33.75504665254621,37.31481393797981,9.96078810821941,3
267.0338075393683,49.60037382438184,40.15694347881071,65.41766821750771,19.18286534438612,3
132.59604472515542,29.73655673553531,26.55792636967569,39.69553652921775,9.442064057965068,3
45.5121935068892,7.027387287548853,18.620340270870184,5.92686375826111,1.710464968669989,1
102.27419319972327,10.328191871204568,33.32802090888,6.488057449516713,1.6909728228697865,1
497.28001439417324,10.477854816480159,34.112818184574216,6.485683276111146,1.566899497963038,1
20.109851778830684,11.960768598925775,46.891310347821445,7.336979920964958,1.490133975295239,2
17.73749984179236,12.757524436467454,43.85870913669696,7.30755335253677,1.5157886805458651,2
16.623306252258388,12.042875491580869,35.043514727424096,6.178149526566344,1.422581461070698,2
18.962653944089343,11.388305467472067,44.61487853003696,6.939633675234166,1.6152908081121549,3
16.21870227509958,11.670030867328443,50.17164163562052,7.320687003255093,1.6019642717217888,3
33.82099579345089,9.801436557273277,43.667287447995236,7.2517937950425075,1.5001940839021681,3
235.452550608967,8.293874305851194,5.208935463991157,5.698727577133337,2.183875879376328,1
212.60564195637872,8.081509761997614,4.976404244887155,5.900183159663462,2.2047261092164403,1
110.84620633585232,6.639415921027766,4.146954286877952,5.310114324220003,2.058883951616695,1
682.3524689930091,9.211405274558967,25.37280778296842,8.419970435574369,2.1231713359176108,2
462.44710953315837,7.292431597725359,30.58151870692243,8.272661632757611,2.013018965831453,2
500.3192230829792,7.036974751544285,18.823742247357174,7.663826294681682,2.0464116543468633,2
65.98963671500005,7.21253170414601,4.319344656815158,5.426573112478401,2.053826017428925,3
65.63599971229357,5.797894945997539,5.775365575713941,5.543236775687593,2.0826771638848327,3
66.74674152120043,6.097393637202342,5.245616671841265,5.1207724078655605,2.2292368938349494,3
28.67163209805348,6.626946674109984,3.513238181151167,4.757096433930995,2.131194820444743,1
32.86975788617883,6.40910854684693,3.668918352431853,4.928088605283337,1.9950828009988681,1
45.57326202557358,7.297105295146455,3.984918277929812,5.561861721085711,2.2673210081440405,1
21.119774134008328,6.439240398301803,27.12746721298759,6.7601866689735495,2.2300654165566156,2
35.09433216490341,6.889181556470347,13.482208366626711,8.028687715041702,2.1553284036779288,2
22.160335614410126,8.412518538932806,9.457267020733813,6.580091406797484,1.9823937589796177,2
63.040075432985645,29.11926688877973,7.4568493351541285,6.182648984886647,2.1263710741909216,3
88.21649731137296,23.69721094092307,7.9313359600011895,7.931111632780938,2.7776772002443475,3
73.12710883459668,29.475345681949392,10.569397482613422,7.0839381290100505,2.037765761570885,3
31.58857318749663,4.159061539125533,2.6808749313108247,5.780418469975737,2.6139049359486397,1
73.62790598345649,7.471907513390086,3.444161809350769,6.880520478438924,2.803962055879838,1
66.68684893261015,4.509826228059561,2.561895982595285,6.3303699166299845,3.0334454872764747,1
144.3122449543772,5.414339468924659,3.442996492360203,8.132018370359702,4.64957121963014,2
47.53503004559413,3.8334131531855666,3.702316392111516,7.996671379184191,3.5700241269387347,2
133.53044329921147,4.542115045336958,4.091972159567396,7.349077516117911,3.98816957313563,2
99.59571948079166,4.56292898915021,4.018783767129566,7.121835810993335,3.4543586979006276,3
190.91612942098553,4.849908571394117,4.313544935613117,6.82743915631201,3.0080240467307964,3
275.7946298119069,4.968879021651164,4.159670266666245,7.557932803727367,3.608382350629696,3
13.393778217128466,3.919920174745282,2.981537170208533,5.36463835439197,2.0410923337534053,1
13.575916197642202,3.8600325004021974,3.001587306987803,5.932809070272952,2.0251307080738474,1
10.312661026073979,4.352093488123446,7.282890470758372,6.4981223982708585,1.9984408473259656,1
83.14677785297378,7.004981116003359,17.484644973824217,8.845022612504948,2.2643376823326844,2
182.7618393080745,5.7978167400108775,12.42928088451467,8.093696590506166,2.2343512874213127,2
64.88997308295421,5.028241173732316,12.392502696906806,8.543987482982606,2.183392548593547,2
20.77611732749641,4.157686867914188,5.670591327579595,6.444785765303807,2.419277199629611,3
13.260474881191012,3.364421625317302,3.4212355443321187,5.938652268992795,2.237627826726998,3
16.381895490399142,3.7041909037412992,2.9103261922349524,5.9677182347013185,2.333476737435816,3
16.18616355066294,4.035697512689806,2.585098741424926,5.757669378344685,2.114881247617245,1
29.111016269304475,9.536938223065896,4.205427896018939,7.34934943640676,2.56852686067784,1
14.165591391824574,3.9856985784626464,3.7363804235281632,6.16159340147782,2.3722376778272616,1
55.79307965876395,3.426645012141954,8.08088261228547,8.082002669293672,2.3974886742820725,2
493.1858575145894,5.6156793474894195,7.089253411163096,8.258079967358883,2.4283559029996677,2
267.44965753235397,4.754422264765656,6.336352431526623,7.946897921278394,2.442954648631791,2
280.17086608308523,4.976705404976576,6.416411104875202,8.250057722555633,2.87573391329017,3
453.2813857623631,45.94686368018586,20.153595725800756,17.377851959678747,4.017194911262334,3
159.27860605087773,6.3415762675198355,7.000843232109734,8.864429403338512,2.862077302627993,3
31.295609569425253,8.09506725371038,5.058183294946705,6.5034397277560645,2.482035405114308,1
18.67140682558679,7.105464983376503,4.2820398987011465,5.866968968902062,2.3868342068076798,1
26.197893647350767,5.648081269039726,3.8023123081941916,5.293236195682678,2.175424026766154,1
83.16428469761121,22.36810681581922,23.658425611924855,28.13382136778602,7.863239614542126,2
24.86880487177379,6.6118483866736195,21.32965343631158,12.217404205959117,2.619158214174468,2
20.490115689551107,5.500786451343903,18.658755109291196,10.176474072645815,2.509861276955668,2
24.622138253938374,5.570832006464006,4.809059445993855,5.544151503302685,2.1799019721046298,3
19.338447215291342,5.5456762946788745,4.851211170785849,5.926590612151604,2.203749334001877,3
17.9862768570465,6.395270026738129,4.510778532993119,6.032390068586116,2.516568573132476,3
