delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state 
164.78474923327025,23.753291861913645,7.066753939540833,8.264534944898175,2.592246874731863,40.39083651090251,12.869688655821282,5.28785286458942,6.8043110167699385,2.694378262118523,28.537555358480056,6.283946532956441,2.4308601381459916,3.2385626014397104,0.8433530718350656,144.4544992175555,20.594342598001745,6.760770775598491,8.828191143383656,3.2863082414212155,1153.9190910803618,255.55793615406776,118.25384005716154,162.79535582476993,36.80299630515789,90.55327736259906,13.963755219702577,6.474821749274569,8.796206680057223,3.582996120678606,31.295609569425253,8.09506725371038,5.058183294946705,6.5034397277560645,2.482035405114308,1
60.37291974539976,15.202671819516981,4.986049960220431,6.635283557223006,2.55793421089807,33.985981700490484,13.110737767224961,4.834766563356543,6.316562733599426,2.591616767218399,16.99826344543328,4.275444438709391,1.957570911238144,2.618654617495368,0.7292560831579885,71.34943191710198,14.436992287870044,5.857314059230357,8.646851546205422,3.2339115094231965,602.4147628096961,75.66946173839774,38.624233402610464,55.54314257167483,13.400317667624536,64.81579365989995,12.511706006175702,6.1996824832680115,8.55592525077582,3.1254274495370225,18.67140682558679,7.105464983376503,4.2820398987011465,5.866968968902062,2.3868342068076798,1
33.512500896456864,12.429465912606627,5.971704665344387,10.220730914957734,4.291584325539076,28.850063525814576,10.337102801406122,4.019879396121886,5.318637244232663,2.1871067771909387,12.784497242342502,3.6392222269642924,2.0663972013013696,3.8887552536896206,1.996235343418635,37.34011660123473,8.873752895516336,5.071803852860694,7.032827948482593,2.6536181795001554,67.96922409759856,12.802444540499236,5.4752417315372846,7.226744752041659,2.430326764635364,923.1741990477886,86.86108346046295,31.254357252525203,31.073115414032387,5.846207862571135,26.197893647350767,5.648081269039726,3.8023123081941916,5.293236195682678,2.175424026766154,1
71.96495456767084,19.724209016766252,30.562968714725805,21.479811541306084,5.187978098034874,62.94715662264348,21.69230659928923,31.002192401995345,24.944850480537102,6.265911938447245,56.813443904364384,10.772293303348274,17.367743759954603,13.623878665065662,3.2483012753251908,94.01651419969924,26.114060516086116,44.8471946305934,33.95895891486163,8.004492114415143,120.98267555034616,29.547613935191848,47.84337998126421,34.97523464413776,8.119088797748056,5363.5131769786185,101.26668918605793,52.80642812864143,40.08673889804384,8.781460956067555,83.16428469761121,22.36810681581922,23.658425611924855,28.13382136778602,7.863239614542126,2
39.0065908150913,17.184574589363507,38.98602166013043,29.0124200708317,7.264258413005981,23.016969449789197,9.148589603985425,32.187498170725895,13.946024304945068,2.216330674982936,14.119068709560834,3.307908068894182,18.200298594738676,7.351840991694315,0.8441225636716712,36.62019577579903,10.132077555844798,47.39600648246558,18.407462539149495,2.6254242025028898,237.70262034139003,14.29577567447847,52.028203646950985,20.17479539849949,2.5586561826370837,1050.669288740438,38.195855144518035,45.911579654672295,21.799400570940403,3.147336793170331,24.86880487177379,6.6118483866736195,21.32965343631158,12.217404205959117,2.619158214174468,2
24.384160746901372,8.240219717390667,26.525112172968292,13.129965879922818,1.8831032484686994,20.3229848377765,7.499678159926367,27.888742836629977,12.813636834921324,2.040920386852624,15.032275885640795,2.8743289182023304,16.052436748379684,7.080338638536399,0.7810925998588671,34.08617573725067,7.986474150338045,39.79378133671227,18.53951909795728,2.4257494956762753,79.42346862927933,13.073495020468918,45.35269649478967,21.20748381619935,2.302749615757471,1230.096155106032,40.386181889311075,46.385027443617375,20.74838273988965,2.9223076013307003,20.490115689551107,5.500786451343903,18.658755109291196,10.176474072645815,2.509861276955668,2
74.22441220410381,13.057757072007465,6.339229097537571,9.482095630311363,3.8721021368502666,28.456874906891112,6.984367089693757,5.012090422822385,4.578897571923328,1.8260342229927735,21.3870844188577,3.109713062606118,2.435329272602517,2.227509243670507,0.4933936034590553,140.11770912560834,11.834498719343923,7.384768200693699,7.583409106738349,2.608435001612776,264.4714517105577,18.574658567513545,8.792145135508257,8.720984639582941,2.675642286879025,498.5413280135423,22.07076920700527,7.904402755711716,8.474266611387588,2.7323511400174105,24.622138253938374,5.570832006464006,4.809059445993855,5.544151503302685,2.1799019721046298,3
46.92058264848413,13.65873740478417,4.505628930320961,4.415403282998026,1.8351411376599145,34.91320613550298,7.26935553060525,4.980308673271738,4.745724134235262,1.8414555696164314,16.09511896826778,3.3349329477105423,2.604350811237154,2.299236358775183,0.5179099410230658,99.42339642258027,13.72599294563711,7.693467328595944,7.778544903740901,2.7470147120606656,135.32229004995648,22.09465608128927,8.820401436239631,8.892145214312084,2.5396251282122737,143.714694605012,13.753341260996661,8.737878911530128,8.953121892946038,2.8821790926245114,19.338447215291342,5.5456762946788745,4.851211170785849,5.926590612151604,2.203749334001877,3
45.2922537759655,14.025952655636406,3.55203633053072,4.555672391281214,1.969470552225018,32.029699952441824,8.106464183157822,3.9565068058230266,4.812659627906166,2.0553362489130005,12.76924815579048,3.964307166646377,1.8879716926200407,2.403830102584605,0.6553440687865698,94.88865173019191,15.466608431140433,6.521858522738402,8.204861732751962,3.083666067969693,88.4908524308814,23.41721281430536,6.987952539637503,8.87487291352855,2.857576887523597,279.8756904970163,19.709105431791883,7.64352080114866,9.834949951054837,3.2738031483774375,17.9862768570465,6.395270026738129,4.510778532993119,6.032390068586116,2.516568573132476,3
118.24062674592835,4.403343333286164,3.1850652735327314,6.013866071341502,3.1787757624296393,196.74012315842353,3.8759300468025026,2.3539808686781316,4.825013309778699,2.062082977417748,138.8058017227433,7.050065020316412,3.7084372484624235,6.0194969064911295,2.312507452765724,236.4143835674012,6.304676720542364,3.808394856284457,10.705524520086884,5.3246269938018305,286.87018404882235,6.342326305578498,3.987769121651752,7.891153982937397,3.4600106884035156,243.9702411890129,5.933748521349401,5.321730244715575,7.741276733903526,3.212876056407753,177.18056234641102,7.342611478891656,4.7724307573335985,6.966051161335006,2.376223067383225,1
79.62340448442032,5.932377485877023,3.55420895745801,6.540508374035024,3.5450059011182145,80.13812351024762,3.5583208684879986,2.026304754234001,4.459816834914395,2.071344678497282,89.64202020818455,7.4692525956497615,2.6970999641236615,5.806733878088927,2.337193044544679,180.27829475856225,7.041039999141366,2.777307338264811,11.28105613022854,5.272481945526296,149.2974240647785,6.772257163765007,2.893841662796067,8.45862876196349,3.5987875371480063,86.53361321168269,3.3807872084579835,2.907819423143898,6.950332467741703,3.533417286386704,73.11189642305001,6.135979049216516,3.2500255239438793,6.227562752592698,2.4174226575088475,1
133.21669058291945,4.9493348360084966,2.974457050434733,5.614092404801161,2.6934909232623423,309.9069175689864,5.827951207020197,2.4504854121834505,4.962168040750656,2.076974598116085,127.14396192688166,5.936847838238064,3.264601147913705,5.667462984681171,2.2943578565692726,556.8100776298193,6.401224528794647,3.4900787599607024,11.086062352830753,5.093831008370674,503.5818371264391,6.739740502503976,4.035724154081844,8.826060264083154,3.523587984469452,310.8555621319078,4.582901828220645,3.4700408403703786,7.324989593184988,3.085188454428843,196.35416154514692,8.432500167460756,7.234209524098159,7.196118944117162,2.3510129806639157,1
171.69344210557477,3.103304681658974,3.027995371419331,5.924715723142136,3.1495903601463104,291.80188973421843,5.235119093527858,4.990976406080806,6.447376453345696,2.2126913005448445,174.29063135032533,7.332305626971624,8.144572700861522,7.286245255512598,2.097728630420686,313.13962974236773,4.130993910728064,6.815176174591551,7.16962060914713,2.4521368372025822,392.39038518887895,8.512842828188555,7.827955572473877,8.198737860080039,2.423834754994543,320.1791384490707,6.211427615716527,7.554446676297534,9.332619410728539,3.5909684993851143,183.82113747480486,7.753313238961919,13.653107066665868,8.413397962422668,2.4369742960407104,2
135.29857161039592,3.3065324083399092,3.6372273146237495,5.522370711204384,3.036575260362396,261.7544733798984,4.5698954198358095,4.808249767454333,5.415247577257024,2.234367255688265,131.4939228898757,7.45749431059765,8.990308983661441,6.000217953473867,2.118288939388303,265.8207161801613,4.012207569639904,8.170853420560016,6.674352222591575,2.4571499634611667,302.72951811209043,7.87048438333085,8.719107867868503,7.3130579725924365,2.6306683182350397,331.3006854620378,6.254052888032266,6.195673533097612,8.138698377756716,3.5835077019736126,174.97269808097874,7.012585127585433,13.463476439023317,7.673558795126534,2.2161550140930713,2
222.21458698890106,4.005981666292734,2.701703819219323,5.0486404618015595,2.5943068131249443,640.2323261952035,12.695545830214297,7.012001866340129,7.024381441423587,2.1916580887142585,150.76853123847087,9.04823788909692,7.514144708236042,6.826577366767644,2.041413773319611,545.1877099126161,5.4573164782131585,7.60291005444381,7.274284958593521,2.6801991276771258,484.33973068346074,7.720917335979228,7.497862800933316,7.903826506237897,2.8246565192378994,295.3673878788337,7.880863407387569,6.212269312838198,8.328317492155103,2.8093707331086217,267.92122632509927,9.284002111114845,15.506064258117707,8.0931003524634,2.2340456412887555,2
12.644851813550812,2.0080929707193698,1.5125742459223173,4.688591273112578,2.7150168741092964,20.02246317142679,3.4305899417855756,2.249832172713238,4.850672458071795,2.116956939227485,83.27592804834156,6.111540076252541,3.198614989662726,6.105596297581741,2.2302918624395534,61.81686149309445,5.250341731358773,3.1046646197202286,8.397452864708937,3.9965318919966837,136.71839945427283,10.451156816377262,4.271982997521091,8.243319504926097,3.245314969086929,46.11993594520727,4.056252002299649,3.1520478127800455,7.29344350381314,3.0886535495942162,61.86940026129838,11.225177247661309,7.286336068465259,10.847380662500914,3.3785648473167766,3
40.250246945454144,2.501148854601544,2.0088883901303705,7.261547898888384,4.4132203904555904,39.309139403808096,3.7458509144276584,2.1605372545984043,5.340106047674401,2.3284774086097415,108.57875586359816,7.059735113260296,3.2442182783444022,6.782616860789563,2.5271377059883995,154.95768043341883,7.9153862439059015,3.4881111711327937,10.590462207425297,4.377241768380466,155.81111348001627,11.276399377330595,4.995857675385176,10.499939538287123,4.103399022015641,61.370207276627916,4.395520347748655,3.2503067788537994,9.416937911651605,4.495720294514028,70.58932326507264,6.174923974119498,4.261415153413425,6.720922753605867,2.400995171531303,3
70.31472979477834,2.472645445979901,2.1593782455989796,6.221715078695906,3.8101764389220176,86.52108002772604,3.941669292568776,2.6077360890166936,5.724626147766173,2.2293901378695766,134.53002277493255,7.1934135974413165,4.05413381559123,6.730272961814427,2.423835022187802,287.37824046975226,7.380361774658819,4.238614487149841,10.352101763439077,4.334047784462946,312.0046281363447,17.207605169427783,6.529581021322601,11.318233267467292,3.661754367874375,148.93753124848718,5.577160280750197,4.448445157239467,9.26556392301426,3.6588445901303186,104.77036426049128,7.457405314058912,6.274251456747255,7.513066726867567,2.3085773641480314,3
55.558360539474364,4.0967418135483165,2.5769022342896473,11.627532206825755,6.4781793486844705,33.29383684436634,4.66332089781126,3.0365553666219833,5.237520387756792,2.756818413307793,40.662563553200904,9.092186748636347,4.512271803131167,7.2758510518644615,2.738845103230805,93.95752066949206,13.585055956299158,5.25780072686249,9.71816407547301,4.635273486658007,67.10342178987068,13.91899038816873,6.731330264560944,9.703352958569438,3.642955758227123,76.10226105796261,7.021674615030095,6.114693166957805,13.413375514168441,13.540829606715247,57.00199081097961,8.746385837596051,5.130349503157606,7.054770154841024,2.8480959007735285,1
22.732863757029882,2.6919061251917435,2.295186423971544,5.458916537154194,2.880909412278843,25.361165824464003,4.654738973854853,3.0313304485123185,4.385534096958501,1.82271033013759,41.62590723451675,7.951609565463481,4.419093457872958,7.328933018517138,2.0206739596884224,49.25557152235985,10.654471418903098,5.306599078675056,8.142136462147434,2.6144519647905056,57.483427876138755,12.524007647625854,6.680855542670819,9.863332180153176,2.1154270629790446,66.39759881747479,6.669616206177881,6.134878920479567,8.210473517689772,3.5485018741491072,48.19286959175053,7.746572122243202,4.835279273879047,6.95963537248931,2.2942132794925643,1
835.5917703689781,19.441268513071808,5.17595983531999,4.870437503948533,1.4615611506512642,23.98604421829687,4.188202753832912,2.7617308223984494,3.8557154930207136,1.3917616619810507,36.403177357440285,6.496642860672032,5.065982439116488,6.9218428087088295,1.7899577947641436,74.96673274082882,8.437208834568619,5.381539560477756,7.81442133636956,1.9875118132363152,58.27610162137641,9.76244314189042,6.7730104408070435,9.010989801996892,1.8137607857619953,40.72705503850413,6.633408729472054,6.004665283775644,7.113092660458491,2.120420332819685,43.27695709480574,7.410643237745159,5.3508012747411735,6.166116745207632,1.992387144593453,1
19.87821127475162,3.5204056906591705,3.683947175603011,4.391537858963324,1.665697561313761,26.752216119291433,4.093519449277698,3.6695740288616667,4.502956916091969,1.220884975816385,31.771321081377796,8.639601572605724,9.840339199788335,11.978378271315766,1.9367951857671513,32.24288112902709,9.100407057481817,10.897346584102985,13.649462661915663,2.022116578619736,51.47905614783191,10.767229775191954,12.82014556205073,14.184788806521427,2.149367408887539,46.09256588837481,9.332513738378166,9.924378361336768,10.718580874706975,2.1329670288078253,101.16902863372931,14.332732524378077,11.081022324563417,15.465172474765723,5.382703755435003,2
15.808595301327031,3.0985033199591507,3.5131157538339006,4.2472945283494115,1.7022434888057052,25.22363294650287,5.160772752661591,3.4772646357529866,4.743319893207064,1.2476678598239186,37.00018820191288,11.138492580812242,9.43938446062755,11.188472930101549,2.1085108202984775,39.954071952655376,10.878434469144038,10.00700034868376,12.539419158189764,2.1898637059705597,45.97470850130059,13.765600911248573,13.27143388739704,14.284599895055434,2.1220923589027367,48.214046052851984,12.637799349293498,10.173184732137218,11.740249578868296,2.2045177701985943,67.66813260952422,13.024964725940617,8.130934064942238,6.821814078784386,2.128548468735426,2
208.08730415865784,41.921796095151024,16.508205411198652,17.50709893922773,4.777183294147784,26.54285599431259,4.438407783425918,3.3301531288649198,4.051563538733672,1.2486485490555508,46.64706156902414,9.730694855633914,9.639303979815836,9.933033003556073,2.034097951468601,44.93639281930041,10.229768758243038,10.82144107686862,11.878369220599032,2.067848652911475,53.43913090268159,12.251001357293374,13.270567697764017,12.698499941699259,2.1794446933155345,563.0440275140504,13.96131132344658,11.479666967666633,10.585889334429067,2.0547641347633956,57.81903170747999,12.993053495992644,8.673217440913607,7.173556869825642,2.137996757091712,2
13.038371233204664,1.9413231636923567,5.575852823433934,3.6042646223085466,1.7854078268593838,14.02004089669761,1.8651400961944293,3.4863404779365705,2.2607982561859887,1.1159133886547525,17.99369961878972,4.227146046669926,12.589448528023716,6.39732652373996,2.309728132267102,35.800996814054606,5.424270664684284,16.931602992298757,8.45552738778452,2.508959765900232,29.197208870962346,5.901279756678085,18.609235659836735,8.482104495317271,2.5858511785515876,141.95397552939352,14.617871668242197,17.39687252577756,8.150527648466394,2.6235331257767434,142.53092813888867,11.144938509031906,9.094929539666659,7.190223778148046,2.326097037002399,3
17.88144543328399,2.4562609676503904,4.632376622845806,3.583742805573123,1.5088476272754132,13.500373015105493,2.067189593704793,2.8212207397381244,2.2317354689213333,1.04703303006824,25.933751555406285,4.787732641178719,9.818613262158518,6.359402137515099,1.9417621167675128,42.331354367250526,5.816611584194416,13.014839236259293,8.043454693123909,2.0432876165628024,49.920085258760544,6.452769123029413,15.272644838120652,8.7268338282658,2.082234086813801,269.4197410832576,39.327922814364214,24.847699786712713,18.894025805930827,4.541330692500121,77.19165476951422,9.659207906866653,8.492178775358338,6.8120626493493095,2.1826775860594076,3
14.860910697247185,2.397190707841376,2.778872399745048,3.4177949607382074,1.5353670294076327,14.065031617491783,2.7083139190827366,1.9225086454766367,2.399181966060024,1.026693448251223,31.51328582495038,4.631467312550786,6.3918773598635354,5.9588341238420135,1.9747230476638788,58.505786375801335,7.5297807497647025,8.43491462595006,7.404932719571497,2.0798612218635086,52.52633103571754,6.729066176962158,9.46779989810339,7.878661321166806,2.0085938483633945,155.01863002478893,13.18871012842137,9.649754780688713,7.111303400800454,2.1535705492132964,93.5642385050136,6.509359950548642,5.486707593013902,5.549397540072963,1.9233405148731462,3
12.69610685172101,2.9977285877844047,3.144091978909211,4.6125272209982935,1.7814072570967685,21.626760272082084,4.941250555653352,3.4910774265945235,6.841255613824161,2.487121518474717,74.33387693108803,7.444075991195132,4.365783517403445,6.473393129348627,1.9713621247797375,237.69802304832837,14.935919846199583,7.432589834247642,11.881998035211792,4.051707114561173,107.85558282320144,10.341295521430286,5.086177504712804,7.535461023423855,2.3247694978931572,17.305260288660076,4.404243205038144,4.409612274803731,8.571399484957194,2.9837760752388487,108.68237876048232,12.807469824807331,7.706996269324076,9.446295398947978,2.4539293180515065,1
11.439458052992618,2.4784222414857933,2.9109052828471724,4.364001270323107,1.8339944794677159,43.4186376509113,4.599761433313793,3.155644325144664,6.794827264531301,2.387977240103162,39.695524630128425,4.777943655469569,2.8074012270413706,5.531433810283963,1.8396710214164422,132.61214588707386,8.7903880507706,4.557407173952335,12.931660903701108,4.532787856543795,46.49567158162222,6.788896457957897,4.07496766542102,7.278514230414179,2.243558969260828,10.829499649985395,3.838226810678674,4.053302587153848,8.324717001492665,3.5373388068498137,15.575802201401896,3.6839182084335627,3.276990252411638,6.677230173705546,2.1403799140742694,1
11.803679840670393,2.7925706775811183,4.114870290117043,4.484888223130141,2.2198208719244237,27.243689000662485,5.227176506477683,3.4964381482999487,6.439462026564894,2.2043185965944034,49.919880355881276,5.517316188270801,3.61679846919544,5.64152985575435,2.28176695338447,105.96207033210909,8.099622013052414,4.6139683118299395,13.118481192129426,5.033060761713936,54.73600721417019,7.076242558917243,4.831458761339794,7.2081400450432955,2.465188931623174,12.676700755099958,3.6082273809128997,4.029653650500942,7.626283751391683,2.9636232671132725,14.448620751931001,3.7473997255339255,2.7817055246241464,5.995042272305254,2.033649643531603,1
65.45164570923986,3.809384357491442,5.234452350034088,5.926309071229076,1.7064399721066212,69.16739341436795,7.903764738590263,13.865474156725577,11.043856744848547,2.326973075491001,132.8757539758671,7.200519356541622,12.975373967281769,9.415993301425505,1.92780791156723,795.7315105929498,9.51344654876528,14.365732347903833,11.013085800262703,2.218022705981666,77.0590520239689,8.74082312482276,17.240902459061864,11.613440832695055,1.9300011656679512,64.05080565834267,6.3674368392115674,16.713258893759836,12.06469491173711,2.6092269958743732,145.29971488757758,13.080838021049708,29.892351068452875,11.890757567603238,2.3003331518174046,2
133.33484644599991,3.9056936538752565,5.713847069721951,6.215089578350416,2.0090927098209868,181.61368696177476,7.922629885119323,12.065521977625778,11.74691104673817,2.516415959429015,253.81809338993185,6.8671197001288595,12.034415378364507,10.287133087964827,1.9779467700180302,1262.8319941204982,7.368392418815317,12.009780536921214,11.954571271516176,2.420162217078216,275.4370389672127,16.765387474433858,19.7004311703524,14.551878897752857,2.2448061948610887,163.49376861516953,6.871119035793474,14.386064174948757,12.843631165014873,2.98145550776366,685.964178085985,14.292581299087866,25.73471009833616,11.560272572826701,2.178773492745751,2
189.13371726044033,4.128591641344921,7.855321451807314,6.5559473990831565,2.0158468383775303,291.6218957348225,7.950851345057981,9.785879275727558,11.93498382712493,2.407753886879695,326.1778671679035,8.691541975072301,10.983733274895176,10.583989280412455,2.1567520294509355,1270.9313411517014,9.309326017666773,11.654084949637333,13.003361728707747,2.9743712453303064,102.22000880283024,9.441926808540302,14.200066715808235,12.561401368745928,2.2445003019658776,213.27796410201566,6.838123006756076,13.389226148858699,13.131216070586364,3.3033781206827113,1536.053336919429,10.104707047358271,17.394346496561255,10.708255770809059,2.1895611676500026,2
238.5257973033733,4.198294358151563,6.75735228458846,6.076635753830541,1.9388279220175564,275.7752117538533,8.609480865505402,11.173702189396575,10.482969459479886,2.3256772921624886,309.3342037364476,10.80390744037941,15.136500785059605,10.942655998323481,2.1373369489449074,852.2061876621261,10.25946330334777,14.493316633640166,11.598076407413137,2.4698414770057364,179.76269252886766,9.218025534046573,16.623530537775977,11.806565924717669,2.067219256215681,176.4864064447093,6.8373421073942975,13.03721863601429,12.107786057604423,2.6760134834906992,875.7436414319798,15.305264479743137,24.138679049144862,11.152653760060192,2.257561061536356,3
85.43616586353349,4.030441408009219,4.8664146075873544,5.44082372484221,1.9258960466392827,117.25048431516747,7.466141479468595,10.141847684974499,10.467707809580304,2.3549576342446574,181.8960365015416,7.782353263189735,9.98771721892231,9.030684806757359,1.8817643191784028,635.2614818427469,8.51758436082359,9.999803334609876,10.729105663464022,2.394239439263491,68.9597410664972,7.532391635312996,11.055865201771743,10.183020095474715,1.808338956576104,73.10031984321775,7.07613398092625,11.378572945740071,12.146014017534416,2.744491928833674,455.5418442820086,11.908457289034693,18.62232016613185,10.689949259908458,2.236616495623067,3
86.8780167875273,3.435739393481496,4.998855355037236,5.7739144922196415,1.8804227248175545,110.66626586451379,7.337588162012738,7.2685088824847615,9.9906965458735,2.312115749273385,221.67440217975997,8.704515811152582,8.764436201580034,9.170773944801761,1.9613362448361,387.46030375423476,7.508367529228247,8.4677048657018,10.41284957621693,2.540123526663521,82.97544770651365,6.984583707775549,9.681619424558193,9.69001770564581,1.9527651893195639,76.24643834426222,5.911603852652382,8.766957589801882,10.481086508533457,2.6791982566483115,462.3447727527092,9.542433719885235,13.168017766594897,8.453826873237336,2.1507806363878643,3
22.812790377347582,4.259324914944513,4.290624171665424,6.335100117261138,2.200182856488796,18.240030236400802,4.2317431872677975,2.765400528987744,6.428957118650666,2.1707877355928358,92.65363823784563,9.859279728649277,4.92041084334226,7.832091866850448,2.2809736408719,111.32209644802057,8.815552784856875,4.503174673453431,12.92883130032139,5.047937135582469,96.90762194464679,11.071198565955108,4.550775123344204,7.34629682725985,2.2333703203905895,27.41872217800883,5.506834077570451,4.491420699501931,8.488657784379468,2.734998521639105,16.830734735915353,4.711131047560611,3.9970796047535204,7.196786490766723,2.302863997879642,1
27.710121831196915,3.8335848654453146,4.072079223489525,5.752866590614862,2.3734268966694843,22.368856613835437,4.401373539041554,2.503898093076219,5.716973698895415,2.093638394773066,114.07235625116951,12.567609765434717,4.8433510105024995,7.48277553601405,2.3260384465050365,77.3758889584087,8.828909987373578,4.167253223292359,13.474658749014294,5.226872704820354,93.8571111631103,10.398118219027559,3.666799328432389,6.697390884795046,2.1458369876114807,73.15298365851552,5.133777200487217,3.5067983694175533,8.059649668198048,3.098437464612773,21.66474472169451,5.176889838587572,2.842385441061782,5.893658012444026,2.0967351975542132,1
27.527146357772132,3.829205232572549,6.177361486646177,6.357863038051347,2.329942517305154,22.31694251658074,4.264119055562784,2.9647985571726085,6.1838045323072945,2.1110339217276075,59.77931052597391,6.8885554500833805,4.4836430028514505,6.874847332380509,2.2210246076922853,114.71268424102901,8.097226343061958,5.018929649289994,14.564312597457164,5.29538791380944,92.7532104523399,10.01517660826965,5.114148765063306,6.902602640660062,2.247717626654672,87.43788095148098,5.4717308795761666,4.837218069733956,8.227154188665759,3.3784371687904704,19.367130975598535,4.279126759999186,3.4447651717240864,6.919361727762028,2.141121197311632,1
182.10856746548825,8.19334952181401,9.561384585189668,9.115355919217537,2.6716415457768825,169.0907495528549,5.668715989850824,7.096918165162218,8.824768891621833,2.175325045904331,88.50793720837622,5.653210924963153,10.724756211896727,9.33600644273124,2.0934893889795427,909.5766136402858,4.790501854866098,8.87057661382485,9.725750793643906,2.634395224648082,96.14519411113834,6.923539453733762,11.521981389244292,9.286531091165193,1.9834085040147598,230.36216719024034,9.952037144343759,11.391865651926794,11.604871216069252,2.7660910148598616,95.2879742295434,8.476207981976668,20.428680516687283,10.361656938055143,2.1845589335677187,2
136.77216335661927,5.528695464598162,6.911077274694764,7.9254092050179485,2.506649893753472,153.41296869067884,5.0935718370951175,5.84313705254883,7.897118946238529,2.036458153539433,68.05016580393267,4.189535482088816,8.128900670209614,8.374815094725484,2.041570481082189,679.1155194863527,4.338254527373134,7.219698073855917,9.507162803697149,2.712890720420847,110.52924042133473,5.7451980928855795,8.472919811066864,8.706257915246804,1.8528197972526268,271.4278492853849,8.471460411854833,9.413686363101558,11.5997633560145,2.7587467922045357,73.21009234149028,5.296040844610404,10.583018007740733,8.59096520868084,2.112781826951881,2
308.57885389248537,7.47026346771446,7.487637130980494,8.586035489971758,2.5717191552724836,344.1726332640097,6.008672784652671,6.350347231563953,8.36932398925887,2.1677761240299374,70.35957611304718,6.3041992250453145,8.96330623595684,9.649370990198681,2.313279353087547,1215.214607310787,5.845749683683879,7.975876309932393,10.060658224969833,2.632400887101516,164.7319398902864,6.115953299281334,9.83230542251463,9.082527074071612,2.0564418507577282,550.6501540366504,8.436390803102057,10.2090989906523,11.09839712271245,2.555538534723818,321.63676345970174,9.355398054685953,17.19238359896551,9.917250403255617,2.2163323797732,2
40.97653979005842,7.453085110061046,7.55173003865733,8.71985337764262,2.4017897496455616,37.87926154169787,4.96776019097566,5.299098099927943,8.479694814424004,2.134306694290083,36.810100418900205,5.681596639142583,9.006971693625118,8.58946316615902,1.9762209984946306,181.22506936567154,6.177159743833668,8.371237799290665,9.91673595325531,2.791326550665954,31.837916119715427,5.758981083449846,9.757797044456336,8.716516520828314,1.9453426336237396,88.11454367255617,8.229585839401588,8.742702184987648,10.543873230513878,2.864997735407357,21.847448242847264,8.132542235361596,14.507382813486698,8.66295755792109,2.1646502318043566,3
21.890071585596154,3.3603872476037813,6.445422335707631,6.473806320099102,2.2124093369868048,20.285687404216276,4.904310333197149,5.348786400828842,8.671415712133166,2.25564870276812,28.176318052769297,4.344905451495717,7.659868337549767,8.766637588389711,2.084337336807964,93.8031929279767,4.7750618735434,7.122015876987959,10.739652666243643,3.1586344058899174,27.78772360094422,4.1245448879825375,8.351163043162401,8.83316331537394,1.9335076691147888,70.39105913603603,5.787396769406947,7.7506074757481915,10.888533523991244,2.9233412453881393,13.753707861617626,5.139644773055778,10.874034076836438,8.6853120644326,2.2684372866795153,3
66.24910276791572,3.259638757468016,7.3919182177564124,5.725129520255861,1.9869578284576592,54.76770886706776,4.732745201577943,6.8401873828961275,8.466909459700913,2.100163440718582,27.941252862189938,4.403623335031619,10.592321439892391,8.0791317746233,2.0599969353792256,831.2745836423712,4.995853821157473,9.261318427155109,9.609952796175884,2.979479055993824,31.93832834637598,4.558675114228459,10.391536273163595,8.052035359325256,1.8000892441855716,91.7214190523211,6.047262618982652,9.802759913623204,10.37972633918035,3.018925916873565,39.15346357010596,6.63079836002874,13.779139724413115,9.49225537075987,2.204146744264507,3
13.50416748546155,4.5351751567786724,2.449788092600481,3.392826251057793,1.669224656277173,51.69733923586162,13.232822218371131,5.308353368231746,6.933622800256571,2.3693624387360974,112.9488549874111,11.120164332027475,3.318966057106892,4.296036895455279,1.7875120956033883,88.00131745601684,13.321923941268796,4.305204490182258,5.432311225947927,2.3205514722555014,51.68107288376067,13.190528752556794,4.614749559035728,5.732508879352295,2.034342328704753,24.132084924583843,7.770716272848031,4.394707668499924,5.932306349427199,2.3982038963450574,19.964287565924355,5.9760493874540614,4.088394524014211,5.409001360203599,2.1511053450565583,1
17.75034958878164,4.184773178620249,2.6153773408663445,4.6856300146676935,3.210175444727393,36.19801256847238,11.955961567644524,5.119937776791509,6.000508494150066,2.441707300926454,395.2015607446278,18.820255529023147,5.93133193523628,6.4523374945081455,2.0361713973205218,217.30183591580834,16.1077406145288,4.986368950692392,6.6497475835935616,2.602965647008936,61.3558269704649,13.377253811248643,4.740494426613909,6.438840936672804,2.2094149571332693,28.24482652641382,8.836379644699527,4.535755384783355,6.6966858094978585,3.2522826491317445,31.821231305647114,6.147908456408741,3.9348192741578845,5.133139591193424,2.2396836927641806,1
